Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,winner,winningTeam,Stage_code,Stadium_code,City_code,Home_Team_code,Away_Team_code,Referee_code,Assistant_1_code,Assistant_2_code
1954,26 Jun 1954 - 17:00 ,Quarter-finals,La Pontaise,Lausanne ,Austria,7,5,Switzerland, ,35000.0,5,4,FAULTLESS Charlie (SCO),ASENSI Manuel (ESP),SCHMETZER Emil (FRG),212,1237,AUT,SUI,1,Austria,19,89,59,4,68,115,26,318
1954,27 Jun 1954 - 17:00 ,Quarter-finals,Charmilles,Geneva ,Germany FR,2,0,Yugoslavia, ,17000.0,1,0,ZSOLT Istvan (HUN),FRANKEN Laurent (BEL),BUCHMUELLER Fritz (SUI),212,1285,FRG,YUG,1,Germany FR,19,17,40,26,76,365,135,54
1954,27 Jun 1954 - 17:00 ,Quarter-finals,Wankdorf Stadium,Berne ,Hungary,4,2,Brazil, ,40000.0,2,1,ELLIS Arthur (ENG),LING William (ENG),WYSSLING Paul (SUI),212,1248,HUN,BRA,1,Hungary,19,176,9,31,7,108,212,398
1954,30 Jun 1954 - 18:00 ,Semi-finals,St. Jakob,Basel ,Germany FR,6,1,Austria, ,58000.0,1,0,ORLANDINI Vincenzo (ITA),ELLIS Arthur (ENG),BUCHMUELLER Fritz (SUI),462,1233,FRG,AUT,1,Germany FR,21,151,5,26,4,244,117,54
1954,30 Jun 1954 - 18:00 ,Semi-finals,La Pontaise,Lausanne ,Hungary,4,2,Uruguay,Hungary win after extra time ,45000.0,0,0,GRIFFITHS Benjamin (WAL),FAULTLESS Charlie (SCO),VINCENTI Raymond (FRA),462,1295,HUN,URU,1,Hungary,21,89,59,31,74,137,129,384
1954,03 Jul 1954 - 17:00 ,Match for third place,Hardturm,Zurich ,Austria,3,1,Uruguay, ,32000.0,1,1,WYSSLING Paul (SUI),ZSOLT Istvan (HUN),ELLIS Arthur (ENG),3485,1239,AUT,URU,1,Austria,16,71,150,4,74,361,386,110
1954,04 Jul 1954 - 17:00 ,Final,Wankdorf Stadium,Berne ,Germany FR,3,2,Hungary, ,62500.0,2,2,LING William (ENG),ORLANDINI Vincenzo (ITA),GRIFFITHS Benjamin (WAL),3484,1278,FRG,HUN,1,Germany FR,0,176,9,26,34,187,266,149
1958,08 Jun 1958 - 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,3,0,Mexico, ,34107.0,1,0,LATYCHEV Nikolaj (URS),MOWAT Jack (SCO),ERIKSSON Arne (FIN),220,1415,SWE,MEX,1,Sweden,4,129,128,62,45,179,253,112
1958,08 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Soviet Union,2,2,England, ,49348.0,1,0,ZSOLT Istvan (HUN),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN),220,1372,URS,ENG,0,England,5,112,43,60,25,365,261,172
1958,08 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malm� ,Argentina,1,3,Germany FR, ,31156.0,1,2,LEAFE Reginald (ENG),HELGE Leo (DEN),AHLNER Sten (SWE),220,1323,ARG,FRG,0,Germany FR,2,98,72,2,29,180,166,6
1958,08 Jun 1958 - 19:00 ,Group 3,Jarnvallen,Sandviken ,Hungary,1,1,Wales, ,15343.0,1,1,CODESAL Jose Maria (URU),LEMESIC Leo (YUG),VAN NUFFEL Lucien (BEL),220,1407,HUN,WAL,0,Wales,4,79,120,31,75,70,208,376
1958,08 Jun 1958 - 19:00 ,Group 2,Idrottsparken,Norrk�Ping ,France,7,3,Paraguay, ,16518.0,2,2,GARDEAZABAL Juan (ESP),GRIFFITHS Benjamin (WAL),BROZZI Juan (ARG),220,1386,FRA,PAR,1,France,3,73,94,23,52,126,159,52
1958,08 Jun 1958 - 19:00 ,Group 2,Arosvallen,Vasteras ,Yugoslavia,1,1,Scotland, ,9591.0,1,0,WYSSLING Paul (SUI),ORLANDINI Vincenzo (ITA),MACKO Martin (TCH),220,1434,YUG,SCO,0,Scotland,3,6,143,71,59,361,266,214
1958,08 Jun 1958 - 19:00 ,Group 4,Rimnersvallen,Udevalla ,Brazil,3,0,Austria, ,17788.0,1,0,GUIGUE Maurice (FRA),DUSCH Albert (GER),BRONKHORST Jan (NED),220,1326,BRA,AUT,1,Brazil,5,133,138,7,4,139,113,51
1958,08 Jun 1958 - 19:00 ,Group 1,Orjans Vall,Halmstad ,Northern Ireland,1,0,Czechoslovakia, ,10647.0,1,0,SEIPELT Fritz (AUT),ELLIS Arthur (ENG),FERNANDES CAMPOS Joaquim (POR),220,1421,NIR,TCH,1,Northern Ireland,2,117,46,45,18,304,117,123
1958,11 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Brazil,0,0,England, ,40895.0,0,0,DUSCH Albert (GER),LOEOEW Bertil (SWE),ZSOLT Istvan (HUN),220,1339,BRA,ENG,0,England,5,112,43,7,25,102,215,406
1958,11 Jun 1958 - 19:00 ,Group 3,Rasunda Stadium,Solna ,Mexico,1,1,Wales, ,15150.0,0,1,LEMESIC Leo (YUG),LATYCHEV Nikolaj (URS),CODESAL Jose Maria (URU),220,1418,MEX,WAL,0,Wales,4,129,128,40,75,182,205,70
1958,11 Jun 1958 - 19:00 ,Group 2,Idrottsparken,Norrk�Ping ,Paraguay,3,2,Scotland, ,11665.0,2,1,ORLANDINI Vincenzo (ITA),GARDEAZABAL Juan (ESP),ANDREN Bengt (SWE),220,1423,PAR,SCO,1,Paraguay,3,73,94,47,59,244,143,19
1958,11 Jun 1958 - 19:00 ,Group 2,Arosvallen,Vasteras ,Yugoslavia,3,2,France, ,12217.0,1,1,GRIFFITHS Benjamin (WAL),WYSSLING Paul (SUI),DRAGVOLL Georg (NOR),220,1388,YUG,FRA,1,Yugoslavia,3,6,143,71,26,137,379,103
1958,11 Jun 1958 - 19:00 ,Group 4,Ryavallen,Boras ,Soviet Union,2,0,Austria, ,21239.0,1,0,JORGENSEN Carl Frederik (DEN),NILSEN Birger (NOR),ACKEBORN Gosta (SWE),220,1332,URS,AUT,1,Soviet Union,5,137,13,60,4,153,261,1
1958,11 Jun 1958 - 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Germany FR,2,2,Czechoslovakia, ,25000.0,0,2,ELLIS Arthur (ENG),LEAFE Reginald (ENG),SEIPELT Fritz (AUT),220,1391,FRG,TCH,0,Czechoslovakia,2,115,49,26,18,108,206,326
1958,11 Jun 1958 - 19:00 ,Group 1,Orjans Vall,Halmstad ,Argentina,3,1,Northern Ireland, ,14174.0,1,1,AHLNER Sten (SWE),FERNANDES CAMPOS Joaquim (POR),HELGE Leo (DEN),220,1324,ARG,NIR,1,Argentina,2,117,46,2,50,5,130,157
1958,12 Jun 1958 - 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,2,1,Hungary, ,38850.0,1,0,MOWAT Jack (SCO),VAN NUFFEL Lucien (BEL),DRAGVOLL Georg (NOR),220,1406,SWE,HUN,1,Sweden,4,129,128,62,34,232,360,103
1958,15 Jun 1958 - 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,0,0,Wales, ,30287.0,0,0,VAN NUFFEL Lucien (BEL),LEMESIC Leo (YUG),LATYCHEV Nikolaj (URS),220,1438,SWE,WAL,0,Wales,4,129,128,62,75,342,208,193
1958,15 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Brazil,2,0,Soviet Union, ,50928.0,1,0,GUIGUE Maurice (FRA),NILSEN Birger (NOR),JORGENSEN Carl Frederik (DEN),220,1344,BRA,URS,1,Brazil,5,112,43,7,65,139,261,172
1958,15 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malm� ,Germany FR,2,2,Northern Ireland, ,21990.0,1,1,FERNANDES CAMPOS Joaquim (POR),AHLNER Sten (SWE),HELGE Leo (DEN),220,1389,FRG,NIR,0,Northern Ireland,2,98,72,26,50,116,6,157
1958,15 Jun 1958 - 19:00 ,Group 3,Jarnvallen,Sandviken ,Hungary,4,0,Mexico, ,13300.0,1,0,ERIKSSON Arne (FIN),CODESAL Jose Maria (URU),MOWAT Jack (SCO),220,1403,HUN,MEX,1,Hungary,4,79,120,31,45,109,77,244
1958,15 Jun 1958 - 19:00 ,Group 2,Tunavallen,Eskilstuna ,Paraguay,3,3,Yugoslavia, ,13103.0,1,2,MACKO Martin (TCH),GRIFFITHS Benjamin (WAL),GARDEAZABAL Juan (ESP),220,1426,PAR,YUG,0,Yugoslavia,3,169,35,47,76,201,159,136
1958,15 Jun 1958 - 19:00 ,Group 2,Eyravallen,Orebro ,France,2,1,Scotland, ,13554.0,2,0,BROZZI Juan (ARG),ORLANDINI Vincenzo (ITA),WYSSLING Paul (SUI),220,1387,FRA,SCO,1,France,3,50,97,23,59,51,266,398
1958,15 Jun 1958 - 19:00 ,Group 4,Ryavallen,Boras ,England,2,2,Austria, ,15872.0,0,1,BRONKHORST Jan (NED),DUSCH Albert (GER),ZSOLT Istvan (HUN),220,1327,ENG,AUT,0,Austria,5,137,13,22,4,50,113,406
1958,15 Jun 1958 - 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Czechoslovakia,6,1,Argentina, ,16418.0,3,0,ELLIS Arthur (ENG),LEAFE Reginald (ENG),SEIPELT Fritz (AUT),220,1325,TCH,ARG,1,Czechoslovakia,2,115,49,18,2,108,206,326
1958,17 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Soviet Union,1,0,England, ,23182.0,0,0,DUSCH Albert (GER),BRONKHORST Jan (NED),SEIPELT Fritz (AUT),220,1373,URS,ENG,1,Soviet Union,5,112,43,60,25,102,48,326
1958,17 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malm� ,Northern Ireland,2,1,Czechoslovakia,Northern Ireland win after extra time ,6196.0,0,0,GUIGUE Maurice (FRA),FERNANDES CAMPOS Joaquim (POR),AHLNER Sten (SWE),220,1422,NIR,TCH,1,Northern Ireland,2,98,72,45,18,139,130,6
1958,17 Jun 1958 - 19:00 ,Group 3,Rasunda Stadium,Solna ,Wales,2,1,Hungary, ,2823.0,0,1,LATYCHEV Nikolaj (URS),CODESAL Jose Maria (URU),ERIKSSON Arne (FIN),220,1408,WAL,HUN,1,Wales,4,129,128,70,34,179,77,112
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Nya Ullevi,Gothenburg ,Brazil,1,0,Wales, ,25923.0,0,0,SEIPELT Fritz (AUT),GUIGUE Maurice (FRA),DUSCH Albert (GER),221,1345,BRA,WAL,1,Brazil,19,112,43,7,75,304,161,106
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Malmo Stadion,Malm� ,Germany FR,1,0,Yugoslavia, ,20055.0,1,0,WYSSLING Paul (SUI),FERNANDES CAMPOS Joaquim (POR),HELGE Leo (DEN),221,1392,FRG,YUG,1,Germany FR,19,98,72,26,76,361,130,157
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Rasunda Stadium,Solna ,Sweden,2,0,Soviet Union, ,31900.0,0,0,LEAFE Reginald (ENG),BROZZI Juan (ARG),DRAGVOLL Georg (NOR),221,1437,SWE,URS,1,Sweden,19,129,128,62,65,180,49,103
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Idrottsparken,Norrk�Ping ,France,4,0,Northern Ireland, ,11800.0,1,0,GARDEAZABAL Juan (ESP),LATYCHEV Nikolaj (URS),ANDREN Bengt (SWE),221,1385,FRA,NIR,1,France,19,73,94,23,50,126,205,19
1958,24 Jun 1958 - 19:00 ,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,3,1,Germany FR, ,49471.0,1,1,ZSOLT Istvan (HUN),SEIPELT Fritz (AUT),ELLIS Arthur (ENG),488,1390,SWE,FRG,1,Sweden,21,112,43,62,29,365,321,110
1958,24 Jun 1958 - 19:00 ,Semi-finals,Rasunda Stadium,Solna ,Brazil,5,2,France, ,27100.0,2,1,GRIFFITHS Benjamin (WAL),WYSSLING Paul (SUI),LEAFE Reginald (ENG),488,1340,BRA,FRA,1,Brazil,21,129,128,7,26,137,379,194
1958,28 Jun 1958 - 17:00 ,Match for third place,Nya Ullevi,Gothenburg ,France,6,3,Germany FR, ,32483.0,3,1,BROZZI Juan (ARG),ELLIS Arthur (ENG),LUNDELL Bengt (SWE),3483,1382,FRA,FRG,1,France,16,112,43,23,29,51,117,211
1958,29 Jun 1958 - 15:00 ,Final,Rasunda Stadium,Solna ,Brazil,5,2,Sweden, ,49737.0,2,1,GUIGUE Maurice (FRA),DUSCH Albert (GER),GARDEAZABAL Juan (ESP),3482,1343,BRA,SWE,1,Brazil,0,129,128,7,67,139,113,136
1962,30 May 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Uruguay,2,1,Colombia, ,7908.0,0,1,DOROGI Andor (HUN),ETZEL FILHO Joao (BRA),GALBA Karol (TCH),231,1479,URU,COL,1,Uruguay,2,14,2,69,13,98,124,131
1962,30 May 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2,0,Mexico, ,10484.0,0,0,DIENST Gottfried (SUI),STEINER Carl (AUT),SCHWINTE Pierre (FRA),231,1461,BRA,MEX,1,Brazil,4,45,146,7,45,96,334,323
1962,30 May 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Argentina,1,0,Bulgaria, ,7134.0,1,0,GARDEAZABAL Juan (ESP),BUERGO Fernando (MEX),MORGAN Raymond (CAN),231,1447,ARG,BUL,1,Argentina,5,37,108,2,8,126,52,242
1962,30 May 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,3,1,Switzerland, ,65006.0,1,1,ASTON Ken (ENG),BLAVIER Arthur (BEL),YAMASAKI MALDONADO Arturo (MEX),231,1473,CHI,SUI,1,Chile,3,104,121,11,68,21,42,399
1962,31 May 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Soviet Union,2,0,Yugoslavia, ,9622.0,0,0,DUSCH Albert (GER),ETZEL FILHO Joao (BRA),ROBLES Carlos (CHI),231,1563,URS,YUG,1,Soviet Union,2,14,2,60,76,102,124,294
1962,31 May 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,1,0,Spain, ,12700.0,0,0,STEINER Carl (AUT),MARINO Esteban (URU),VAN ROSBERG Walter Jose (CUW),231,1498,TCH,ESP,1,Czechoslovakia,4,45,146,18,66,318,230,379
1962,31 May 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,2,1,England, ,7938.0,1,0,HORN Leo (NED),BLAVIER Arthur (BEL),GOLDSTEIN Leo (USA),231,1490,HUN,ENG,1,Hungary,5,37,108,31,25,146,42,143
1962,31 May 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany FR,0,0,Italy, ,65440.0,0,0,DAVIDSON Bob (SCO),MORGAN Raymond (CAN),VENTRE Luis Antonio (ARG),231,1507,FRG,ITA,0,Italy,3,104,121,26,39,89,252,382
1962,02 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Yugoslavia,3,1,Uruguay, ,8829.0,2,1,GALBA Karol (TCH),DUSCH Albert (GER),JONNI Cesare (ITA),231,1564,YUG,URU,1,Yugoslavia,2,14,2,71,74,122,113,171
1962,02 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,0,0,Czechoslovakia, ,14903.0,0,0,SCHWINTE Pierre (FRA),MASSARO Artur (CHI),DIENST Gottfried (SUI),231,1462,BRA,TCH,0,Czechoslovakia,4,45,146,7,18,303,238,95
1962,02 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,3,1,Argentina, ,9794.0,2,0,LATYCHEV Nikolaj (URS),REGINATO Adolfe Molina (CHI),MORGAN Raymond (CAN),231,1450,ENG,ARG,1,England,5,37,108,22,2,179,297,242
1962,02 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,2,0,Italy, ,66057.0,0,0,ASTON Ken (ENG),GOLDSTEIN Leo (USA),BUERGO Fernando (MEX),231,1472,CHI,ITA,1,Chile,3,104,121,11,39,21,153,55
1962,03 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Soviet Union,4,4,Colombia, ,8040.0,3,1,ETZEL FILHO Joao (BRA),DOROGI Andor (HUN),ROBLES Carlos (CHI),231,1478,URS,COL,0,Colombia,2,14,2,60,13,114,106,294
1962,03 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Spain,1,0,Mexico, ,11875.0,0,0,TESANIC Branko (YUG),VICUNA Claudio (CHI),VAN ROSBERG Walter Jose (CUW),231,1497,ESP,MEX,1,Spain,4,45,146,61,45,327,367,379
1962,03 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,6,1,Bulgaria, ,7442.0,4,0,GARDEAZABAL Juan (ESP),DAVIDSON Bob (SCO),SILVA Luis (CHI),231,1470,HUN,BUL,1,Hungary,5,37,108,31,8,126,95,331
1962,03 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany FR,2,1,Switzerland, ,64922.0,1,0,HORN Leo (NED),LATYCHEV Nikolaj (URS),VENTRE Luis Antonio (ARG),231,1510,FRG,SUI,1,Germany FR,3,104,121,26,68,146,205,382
1962,06 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Soviet Union,2,1,Uruguay, ,9973.0,1,0,JONNI Cesare (ITA),DOROGI Andor (HUN),DUSCH Albert (GER),231,1562,URS,URU,1,Soviet Union,2,14,2,60,74,152,106,106
1962,06 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2,1,Spain, ,18715.0,0,1,BUSTAMANTE Sergio (CHI),MARINO Esteban (URU),SUNDHEIM Jose Antonio (COL),231,1460,BRA,ESP,1,Brazil,4,45,146,7,66,56,230,344
1962,06 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,0,0,Argentina, ,7945.0,0,0,YAMASAKI MALDONADO Arturo (MEX),BULNES R. (CHI),GARDEAZABAL Juan (ESP),231,1451,HUN,ARG,0,Argentina,5,37,108,31,2,363,53,136
1962,06 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany FR,2,0,Chile, ,67224.0,1,0,DAVIDSON Bob (SCO),ASTON Ken (ENG),HORN Leo (NED),231,1471,FRG,CHI,1,Germany FR,3,104,121,26,11,89,27,159
1962,07 Jun 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Yugoslavia,5,0,Colombia, ,7167.0,2,0,ROBLES Carlos (CHI),JONNI Cesare (ITA),GALBA Karol (TCH),231,1480,YUG,COL,1,Yugoslavia,2,14,2,71,13,281,185,131
1962,07 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Mexico,3,1,Czechoslovakia, ,10648.0,2,1,DIENST Gottfried (SUI),TESANIC Branko (YUG),SUNDHEIM Jose Antonio (COL),231,1544,MEX,TCH,1,Mexico,4,45,146,40,18,96,343,344
1962,07 Jun 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,0,0,Bulgaria, ,5700.0,0,0,BLAVIER Arthur (BEL),REGINATO Adolfe Molina (CHI),BULNES R. (CHI),231,1464,ENG,BUL,0,Bulgaria,5,37,108,22,8,44,297,56
1962,07 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Italy,3,0,Switzerland, ,59828.0,1,0,LATYCHEV Nikolaj (URS),DAVIDSON Bob (SCO),RUMENTCHEV Dimitar (BUL),231,1532,ITA,SUI,1,Italy,3,104,121,35,68,179,95,303
1962,10 Jun 1962 - 14:30 ,Quarter-finals,Carlos Dittborn,Arica ,Chile,2,1,Soviet Union, ,17268.0,2,1,HORN Leo (NED),ETZEL FILHO Joao (BRA),GALBA Karol (TCH),232,1474,CHI,URS,1,Chile,19,14,2,11,65,146,124,131
1962,10 Jun 1962 - 14:30 ,Quarter-finals,Estadio Sausalito,Vina Del Mar ,Brazil,3,1,England, ,17736.0,1,1,SCHWINTE Pierre (FRA),DIENST Gottfried (SUI),BUSTAMANTE Sergio (CHI),232,1459,BRA,ENG,1,Brazil,19,45,146,7,25,303,101,58
1962,10 Jun 1962 - 14:30 ,Quarter-finals,Estadio El Teniente-Codelco,Rancagua ,Czechoslovakia,1,0,Hungary, ,11690.0,1,0,LATYCHEV Nikolaj (URS),BUERGO Fernando (MEX),RUMENTCHEV Dimitar (BUL),232,1525,TCH,HUN,1,Czechoslovakia,19,37,108,18,34,179,52,303
1962,10 Jun 1962 - 14:30 ,Quarter-finals,Nacional,Santiago De Chile ,Yugoslavia,1,0,Germany FR, ,63324.0,0,0,YAMASAKI MALDONADO Arturo (MEX),VENTRE Luis Antonio (ARG),SILVA Jose Antonio (CHI),232,1511,YUG,FRG,1,Yugoslavia,19,104,121,71,29,363,364,330
1962,13 Jun 1962 - 14:30 ,Semi-finals,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,3,1,Yugoslavia, ,5890.0,0,0,DIENST Gottfried (SUI),STEINER Carl (AUT),JONNI Cesare (ITA),514,1559,TCH,YUG,1,Czechoslovakia,21,45,146,18,76,96,334,171
1962,13 Jun 1962 - 14:30 ,Semi-finals,Nacional,Santiago De Chile ,Brazil,4,2,Chile, ,76594.0,2,1,YAMASAKI MALDONADO Arturo (MEX),MARINO Esteban (URU),VENTRE Luis Antonio (ARG),514,1458,BRA,CHI,1,Brazil,21,104,121,7,11,363,230,382
1962,16 Jun 1962 - 14:30 ,Match for third place,Nacional,Santiago De Chile ,Chile,1,0,Yugoslavia, ,66697.0,0,0,GARDEAZABAL Juan (ESP),DUSCH Albert (GER),DOROGI Andor (HUN),3481,1475,CHI,YUG,1,Chile,16,104,121,11,76,126,113,101
1962,17 Jun 1962 - 14:30 ,Final,Nacional,Santiago De Chile ,Brazil,3,1,Czechoslovakia, ,68679.0,1,1,LATYCHEV Nikolaj (URS),HORN Leo (NED),DAVIDSON Bob (SCO),3480,1463,BRA,TCH,1,Brazil,0,104,121,7,18,179,172,86
1966,11 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,England,0,0,Uruguay, ,87148.0,0,0,ZSOLT Istvan (HUN),BAKHRAMOV Tofik (URS),RUMENTCHEV Dimitar (BUL),238,1636,ENG,URU,0,Uruguay,2,177,66,22,74,365,32,303
1966,12 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Germany FR,5,0,Switzerland, ,36127.0,3,0,PHILLIPS Hugh (SCO),ADAIR John (NIR),LOEOEW Bertil (SWE),238,1656,FRG,SUI,1,Germany FR,3,72,126,26,68,258,2,205
1966,12 Jul 1966 - 19:30 ,Group 3,Goodison Park,Liverpool ,Brazil,2,0,Bulgaria, ,47308.0,1,0,TSCHENSCHER Kurt (GER),McCABE George (ENG),TAYLOR John (ENG),238,1596,BRA,BUL,1,Brazil,4,68,65,7,8,332,256,350
1966,12 Jul 1966 - 19:30 ,Group 4,Ayresome Park,Middlesbrough ,Soviet Union,3,0,Korea DPR, ,23006.0,2,0,GARDEAZABAL Juan (ESP),KANDIL Aly Hussein (EGY),DIENST Gottfried (SUI),238,1710,URS,PRK,1,Soviet Union,5,8,80,60,42,126,189,95
1966,13 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,France,1,1,Mexico, ,69237.0,0,0,ASHKENAZI Menachem (ISR),FERNANDES CAMPOS Joaquim (POR),GALBA Karol (TCH),238,1650,FRA,MEX,0,Mexico,2,177,66,23,45,20,130,131
1966,13 Jul 1966 - 19:30 ,Group 3,Old Trafford Stadium,Manchester ,Portugal,3,1,Hungary, ,29886.0,1,0,CALLAGHAN Leo (WAL),HOWLEY Kevin (ENG),CLEMENTS William (ENG),238,1675,POR,HUN,1,Portugal,4,114,74,50,34,61,173,69
1966,13 Jul 1966 - 19:30 ,Group 2,Villa Park,Birmingham ,Argentina,2,1,Spain, ,42738.0,0,0,RUMENTCHEV Dimitar (BUL),YAMASAKI MALDONADO Arturo (MEX),ZECEVIC Konstantin (YUG),238,1578,ARG,ESP,1,Argentina,3,173,11,2,66,289,380,404
1966,13 Jul 1966 - 19:30 ,Group 4,Roker Park Ground,Sunderland ,Italy,2,0,Chile, ,27199.0,1,0,DIENST Gottfried (SUI),FINNEY Jim (ENG),KREITLEIN Rudolf (GER),238,1608,ITA,CHI,1,Italy,5,134,131,35,11,96,133,185
1966,15 Jul 1966 - 19:30 ,Group 1,White City,London ,Uruguay,2,1,France, ,45662.0,2,1,GALBA Karol (TCH),CALLAGHAN Leo (WAL),MARQUES Armando (BRA),238,1653,URU,FRA,1,Uruguay,2,179,66,69,26,122,60,222
1966,15 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Spain,2,1,Switzerland, ,32028.0,0,1,BAKHRAMOV Tofik (URS),ZSOLT Istvan (HUN),PHILLIPS Hugh (SCO),238,1641,ESP,SUI,1,Spain,3,72,126,61,68,28,386,273
1966,15 Jul 1966 - 19:30 ,Group 3,Goodison Park,Liverpool ,Hungary,3,1,Brazil, ,51387.0,1,1,DAGNALL Kenneth (ENG),HOWLEY Kevin (ENG),YAMASAKI MALDONADO Arturo (MEX),238,1597,HUN,BRA,1,Hungary,4,68,65,31,7,84,173,399
1966,15 Jul 1966 - 19:30 ,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1,1,Chile, ,13792.0,0,1,KANDIL Aly Hussein (EGY),CRAWFORD William (SCO),FINNEY Jim (ENG),238,1609,PRK,CHI,0,Chile,5,8,80,38,11,158,84,126
1966,16 Jul 1966 - 15:00 ,Group 3,Old Trafford Stadium,Manchester ,Portugal,3,0,Bulgaria, ,25438.0,2,0,CODESAL Jose Maria (URU),GOICOECHEA Roberto (ARG),TSCHENSCHER Kurt (GER),238,1602,POR,BUL,1,Portugal,4,114,74,50,8,70,152,362
1966,16 Jul 1966 - 15:00 ,Group 2,Villa Park,Birmingham ,Germany FR,0,0,Argentina, ,46587.0,0,0,ZECEVIC Konstantin (YUG),FERNANDES CAMPOS Joaquim (POR),LOEOEW Bertil (SWE),238,1579,FRG,ARG,0,Argentina,3,173,11,26,2,364,130,205
1966,16 Jul 1966 - 15:00 ,Group 4,Roker Park Ground,Sunderland ,Soviet Union,1,0,Italy, ,27793.0,0,0,KREITLEIN Rudolf (GER),CRAWFORD William (SCO),KANDIL Aly Hussein (EGY),238,1682,URS,ITA,1,Soviet Union,5,134,131,60,39,167,84,175
1966,16 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,England,2,0,Mexico, ,92570.0,1,0,LO BELLO Concetto (ITA),CHOI Duk Ryong (PRK),ASHKENAZI Menachem (ISR),238,1634,ENG,MEX,1,England,2,177,66,22,45,189,72,26
1966,19 Jul 1966 - 16:30 ,Group 1,Wembley Stadium,London ,Uruguay,0,0,Mexico, ,61112.0,0,0,LOEOEW Bertil (SWE),VICUNA Claudio (CHI),LO BELLO Concetto (ITA),238,1689,URU,MEX,0,Mexico,2,177,66,69,45,190,367,203
1966,19 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Argentina,2,0,Switzerland, ,32127.0,0,0,FERNANDES CAMPOS Joaquim (POR),ZSOLT Istvan (HUN),BAKHRAMOV Tofik (URS),238,1582,ARG,SUI,1,Argentina,3,72,126,2,68,116,386,32
